nid,glocation,pub_date,year,month,weekday
11243,San Francisco (Calif),2015-03-22,2015,March,Sunday
11245,Louisiana,2015-03-22,2015,March,Sunday
11250,San Diego (Calif),2015-03-22,2015,March,Sunday
11253,Seneca (SC),2015-03-22,2015,March,Sunday
11254,Animas River (Colo-NM),2015-03-22,2015,March,Sunday
11255,Japan,2015-03-22,2015,March,Sunday
11257,United States,2015-03-22,2015,March,Sunday
11258,Greece,2015-03-22,2015,March,Sunday
11259,Bergen (Norway),2015-03-22,2015,March,Sunday
11261,Bozeman (Mont),2015-03-22,2015,March,Sunday
11264,Nantucket (Mass),2015-03-22,2015,March,Sunday
11266,Des Moines (Iowa),2015-03-22,2015,March,Sunday
11267,England,2015-03-22,2015,March,Sunday
11268,Nepal,2015-03-22,2015,March,Sunday
11269,Bangkok (Thailand),2015-03-22,2015,March,Sunday
11271,Mexico,2015-03-22,2015,March,Sunday
11273,Silicon Valley (Calif),2015-03-22,2015,March,Sunday
11274,ALABAMA,2015-03-22,2015,March,Sunday
11276,Gilbert (Ariz),2015-03-22,2015,March,Sunday
11277,China,2015-03-22,2015,March,Sunday
11283,Mexico,2015-03-22,2015,March,Sunday
11286,Des Moines (Iowa),2015-03-22,2015,March,Sunday
11293,China,2015-03-22,2015,March,Sunday
11294,New England States (US),2015-03-22,2015,March,Sunday
11305,Iowa,2015-03-22,2015,March,Sunday
11308,Chukchi Sea,2015-03-22,2015,March,Sunday
11311,Utah,2015-03-23,2015,March,Monday
11312,Louisiana,2015-03-23,2015,March,Monday
11313,Fort Benning (Ga),2015-03-23,2015,March,Monday
11315,Maryland,2015-03-23,2015,March,Monday
11316,Silicon Valley (Calif),2015-03-23,2015,March,Monday
11317,California,2015-03-23,2015,March,Monday
11320,Utah,2015-03-23,2015,March,Monday
11322,China,2015-03-23,2015,March,Monday
11329,Iran,2015-03-23,2015,March,Monday
11334,China,2015-03-23,2015,March,Monday
11335,Providence (RI),2015-03-23,2015,March,Monday
11336,Wisconsin,2015-03-23,2015,March,Monday
11340,Silicon Valley (Calif),2015-03-23,2015,March,Monday
11344,New York State,2015-03-23,2015,March,Monday
11349,Silicon Valley (Calif),2015-03-23,2015,March,Monday
11353,Philadelphia (Pa),2015-03-23,2015,March,Monday
11354,Charlotte (NC),2015-03-23,2015,March,Monday
11355,New York City,2015-03-23,2015,March,Monday
11356,Concord (NH),2015-03-23,2015,March,Monday
11359,Iowa,2015-03-23,2015,March,Monday
11361,Georgia,2015-03-23,2015,March,Monday
11362,Nevada,2015-03-23,2015,March,Monday
11363,ALBUQUERQUE (NM),2015-03-23,2015,March,Monday
11365,ARCTIC OCEAN,2015-03-23,2015,March,Monday
11368,San Francisco (Calif),2015-03-23,2015,March,Monday
11372,China,2015-03-23,2015,March,Monday
11374,California,2015-03-23,2015,March,Monday
11376,China,2015-03-23,2015,March,Monday
11377,Martha's Vineyard (Mass),2015-03-23,2015,March,Monday
11378,Texas,2015-03-23,2015,March,Monday
11380,Fort Benning (Ga),2015-03-23,2015,March,Monday
11381,Silicon Valley (Calif),2015-03-23,2015,March,Monday
11385,Indiana,2015-03-23,2015,March,Monday
11386,India,2015-03-23,2015,March,Monday
11387,ALBUQUERQUE (NM),2015-03-23,2015,March,Monday
11399,New Orleans (La),2015-03-23,2015,March,Monday
11403,Westchester County (NY),2015-03-23,2015,March,Monday
11404,New Hampshire,2015-03-23,2015,March,Monday
11407,New Hampshire,2015-03-23,2015,March,Monday
11409,New York City,2015-03-23,2015,March,Monday
11411,Yosemite National Park (Calif),2015-03-23,2015,March,Monday
11415,Concord (NH),2015-03-23,2015,March,Monday
11416,Cleveland (Ohio),2015-03-23,2015,March,Monday
11419,China,2015-03-23,2015,March,Monday
11420,California,2015-03-23,2015,March,Monday
11424,Elk River (W Va),2015-03-23,2015,March,Monday
11425,Las Vegas (Nev),2015-03-23,2015,March,Monday
11426,New Orleans (La),2015-03-23,2015,March,Monday
11427,San Francisco (Calif),2015-03-23,2015,March,Monday
11428,United States,2015-03-23,2015,March,Monday
11429,Iceland,2015-03-23,2015,March,Monday
11431,Great Britain,2015-03-23,2015,March,Monday
11432,ARKANSAS,2015-03-23,2015,March,Monday
11435,United States,2015-03-23,2015,March,Monday
11436,Iowa,2015-03-23,2015,March,Monday
11438,Washington (State),2015-03-23,2015,March,Monday
11439,New Hampshire,2015-03-24,2015,March,Tuesday
11441,Greece,2015-03-24,2015,March,Tuesday
11446,Minneapolis (Minn),2015-03-24,2015,March,Tuesday
11447,Southwestern States (US),2015-03-24,2015,March,Tuesday
11453,Boston (Mass),2015-03-24,2015,March,Tuesday
11456,Concord (NH),2015-03-24,2015,March,Tuesday
11457,Pennsylvania,2015-03-24,2015,March,Tuesday
11460,Keene (NH),2015-03-24,2015,March,Tuesday
11462,Cuba,2015-03-24,2015,March,Tuesday
11465,Benghazi (Libya),2015-03-24,2015,March,Tuesday
11468,New York City,2015-03-24,2015,March,Tuesday
11469,Western States (US),2015-03-24,2015,March,Tuesday
11473,Tajikistan,2015-03-24,2015,March,Tuesday
11478,Kazakhstan,2015-03-24,2015,March,Tuesday
11480,New Hampshire,2015-03-24,2015,March,Tuesday
11481,Iowa,2015-03-24,2015,March,Tuesday
11485,Guantanamo Bay Naval Base (Cuba),2015-03-24,2015,March,Tuesday
11487,"Far East, South and Southeast Asia and Pacific Areas",2015-03-24,2015,March,Tuesday
11488,India,2015-03-24,2015,March,Tuesday
11490,West Hollywood (Calif),2015-03-24,2015,March,Tuesday
11491,South Dakota,2015-03-24,2015,March,Tuesday
11492,South Dakota,2015-03-24,2015,March,Tuesday
11494,Buffalo (NY),2015-03-24,2015,March,Tuesday
11495,Ohio,2015-03-24,2015,March,Tuesday
11499,Silicon Valley (Calif),2015-03-24,2015,March,Tuesday
11500,United States,2015-03-24,2015,March,Tuesday
11506,Charlotte (NC),2015-03-24,2015,March,Tuesday
11511,Mobile (Ala),2015-03-24,2015,March,Tuesday
11512,Carson City (Nev),2015-03-24,2015,March,Tuesday
11515,Iowa,2015-03-24,2015,March,Tuesday
11519,Iowa,2015-03-24,2015,March,Tuesday
11520,Denver (Colo),2015-03-24,2015,March,Tuesday
11521,Louisiana,2015-03-24,2015,March,Tuesday
11522,Cuba,2015-03-24,2015,March,Tuesday
11525,St Louis (Mo),2015-03-24,2015,March,Tuesday
11527,Queens (NYC),2015-03-24,2015,March,Tuesday
11533,Florida,2015-03-24,2015,March,Tuesday
11535,Washington (State),2015-03-24,2015,March,Tuesday
11536,ALABAMA,2015-03-24,2015,March,Tuesday
11539,Iowa,2015-03-24,2015,March,Tuesday
11543,China,2015-03-24,2015,March,Tuesday
11544,Greenville (SC),2015-03-24,2015,March,Tuesday
11545,Martha's Vineyard (Mass),2015-03-24,2015,March,Tuesday
11547,Kentucky,2015-03-25,2015,March,Wednesday
11548,Ohio,2015-03-25,2015,March,Wednesday
11550,ARIZONA,2015-03-25,2015,March,Wednesday
11585,Manhattan (NYC),2015-03-25,2015,March,Wednesday
11592,Long Branch (NJ),2015-03-25,2015,March,Wednesday
11593,Silicon Valley (Calif),2015-03-25,2015,March,Wednesday
11596,Europe,2015-03-25,2015,March,Wednesday
11599,Providence (RI),2015-03-25,2015,March,Wednesday
11602,Japan,2015-03-25,2015,March,Wednesday
11603,Japan,2015-03-25,2015,March,Wednesday
11607,Heard Island and McDonald Islands,2015-03-25,2015,March,Wednesday
11611,New Hampshire,2015-03-25,2015,March,Wednesday
11612,China,2015-03-25,2015,March,Wednesday
11616,China,2015-03-25,2015,March,Wednesday
11617,China,2015-03-25,2015,March,Wednesday
11618,Silicon Valley (Calif),2015-03-25,2015,March,Wednesday
11621,New Orleans (La),2015-03-25,2015,March,Wednesday
11625,AFRICA,2015-03-25,2015,March,Wednesday
11627,Louisiana,2015-03-25,2015,March,Wednesday
11630,Canada,2015-03-25,2015,March,Wednesday
11632,Ohio,2015-03-25,2015,March,Wednesday
11634,Mauna Kea Volcano (Hawaii),2015-03-25,2015,March,Wednesday
11636,China,2015-03-25,2015,March,Wednesday
11640,Iowa,2015-03-25,2015,March,Wednesday
11641,Mount Tambora (Indonesia),2015-03-25,2015,March,Wednesday
11644,Southern States (US),2015-03-25,2015,March,Wednesday
11646,China,2015-03-25,2015,March,Wednesday
11647,China,2015-03-25,2015,March,Wednesday
11648,Ferguson (Mo),2015-03-25,2015,March,Wednesday
11649,China,2015-03-25,2015,March,Wednesday
11651,Northeastern States (US),2015-03-25,2015,March,Wednesday
11654,Napa (Calif),2015-03-25,2015,March,Wednesday
11655,China,2015-03-25,2015,March,Wednesday
11660,Wisconsin,2015-03-25,2015,March,Wednesday
11665,China,2015-03-25,2015,March,Wednesday
11667,United States,2015-03-25,2015,March,Wednesday
11669,Las Vegas (Nev),2015-03-25,2015,March,Wednesday
11670,China,2015-03-25,2015,March,Wednesday
11672,Iowa,2015-03-25,2015,March,Wednesday
11674,Colorado,2015-03-25,2015,March,Wednesday
11675,China,2015-03-25,2015,March,Wednesday
11678,Minneapolis (Minn),2015-03-25,2015,March,Wednesday
11679,Iowa,2015-03-26,2015,March,Thursday
11681,Washington (State),2015-03-26,2015,March,Thursday
11682,Broward County (Fla),2015-03-26,2015,March,Thursday
11684,China,2015-03-26,2015,March,Thursday
11685,New Brunswick (NJ),2015-03-26,2015,March,Thursday
11686,Indiana,2015-03-26,2015,March,Thursday
11687,United States,2015-03-26,2015,March,Thursday
11688,New York City,2015-03-26,2015,March,Thursday
11691,Japan,2015-03-26,2015,March,Thursday
11693,Florida,2015-03-26,2015,March,Thursday
11694,Missouri,2015-03-26,2015,March,Thursday
11695,Brooklyn (NYC),2015-03-26,2015,March,Thursday
11696,Iowa,2015-03-26,2015,March,Thursday
11697,Maryland,2015-03-26,2015,March,Thursday
11698,Florida,2015-03-26,2015,March,Thursday
11700,Puerto Rico,2015-03-26,2015,March,Thursday
11701,United States,2015-03-26,2015,March,Thursday
11702,Australia,2015-03-26,2015,March,Thursday
11706,Silicon Valley (Calif),2015-03-26,2015,March,Thursday
11711,New Orleans (La),2015-03-26,2015,March,Thursday
11713,Iran,2015-03-26,2015,March,Thursday
11715,Roanoke (Va),2015-03-26,2015,March,Thursday
11717,Iowa,2015-03-26,2015,March,Thursday
11722,Hong Kong,2015-03-26,2015,March,Thursday
11724,Concord (NH),2015-03-26,2015,March,Thursday
11728,Virginia,2015-03-26,2015,March,Thursday
11734,Latin America,2015-03-26,2015,March,Thursday
11739,Los Angeles (Calif),2015-03-26,2015,March,Thursday
11741,London (England),2015-03-26,2015,March,Thursday
11743,Fort Worth (Tex),2015-03-26,2015,March,Thursday
11744,Newark (NJ),2015-03-26,2015,March,Thursday
11752,Iowa,2015-03-26,2015,March,Thursday
11753,Roanoke (Va),2015-03-26,2015,March,Thursday
11755,Mexico,2015-03-26,2015,March,Thursday
11756,Aurora (Colo),2015-03-26,2015,March,Thursday
11757,Chicago (Ill),2015-03-26,2015,March,Thursday
11759,Iowa,2015-03-26,2015,March,Thursday
11761,Prague (Czech Republic),2015-03-26,2015,March,Thursday
11762,Virginia,2015-03-26,2015,March,Thursday
11765,Rowan County (Ky),2015-03-26,2015,March,Thursday
11767,San Francisco (Calif),2015-03-26,2015,March,Thursday
11769,Brazil,2015-03-26,2015,March,Thursday
11770,Roanoke (Va),2015-03-26,2015,March,Thursday
11771,Selma (Ala),2015-03-26,2015,March,Thursday
11774,China,2015-03-26,2015,March,Thursday
11775,ARIZONA,2015-03-26,2015,March,Thursday
11778,Greece,2015-03-26,2015,March,Thursday
11781,Roanoke (Va),2015-03-26,2015,March,Thursday
11789,ARCTIC REGIONS,2015-03-26,2015,March,Thursday
11793,Roanoke (Va),2015-03-26,2015,March,Thursday
11795,Houston (Tex),2015-03-26,2015,March,Thursday
11797,North America,2015-03-26,2015,March,Thursday
11800,United States,2015-03-26,2015,March,Thursday
11803,China,2015-03-26,2015,March,Thursday
11809,South Carolina,2015-03-27,2015,March,Friday
11813,Minneapolis (Minn),2015-03-27,2015,March,Friday
11814,Florida,2015-03-27,2015,March,Friday
11816,Minneapolis (Minn),2015-03-27,2015,March,Friday
11818,New Orleans (La),2015-03-27,2015,March,Friday
11821,Cook County (Ill),2015-03-27,2015,March,Friday
11823,Roanoke (Va),2015-03-27,2015,March,Friday
11824,Roanoke (Va),2015-03-27,2015,March,Friday
11825,Roanoke (Va),2015-03-27,2015,March,Friday
11826,South Carolina,2015-03-27,2015,March,Friday
11827,Iowa,2015-03-27,2015,March,Friday
11828,California,2015-03-27,2015,March,Friday
11830,Savannah (Ga),2015-03-27,2015,March,Friday
11833,Europe,2015-03-27,2015,March,Friday
11841,Roanoke (Va),2015-03-27,2015,March,Friday
11843,Charlotte (NC),2015-03-27,2015,March,Friday
11846,China,2015-03-27,2015,March,Friday
11849,Minneapolis (Minn),2015-03-27,2015,March,Friday
11851,Mississippi,2015-03-27,2015,March,Friday
11852,Charleston (SC),2015-03-27,2015,March,Friday
11853,Concord (NH),2015-03-27,2015,March,Friday
11854,China,2015-03-27,2015,March,Friday
11857,Minneapolis (Minn),2015-03-27,2015,March,Friday
11858,New Orleans (La),2015-03-27,2015,March,Friday
11859,India,2015-03-27,2015,March,Friday
11862,Minneapolis (Minn),2015-03-27,2015,March,Friday
11863,Minneapolis (Minn),2015-03-27,2015,March,Friday
11870,ARIZONA,2015-03-27,2015,March,Friday
11871,ALASKA,2015-03-27,2015,March,Friday
11872,AFGHANISTAN,2015-03-27,2015,March,Friday
11873,Harris County (Tex),2015-03-27,2015,March,Friday
11880,Houston (Tex),2015-03-27,2015,March,Friday
11881,New Orleans (La),2015-03-27,2015,March,Friday
11883,California,2015-03-27,2015,March,Friday
11884,Washington (DC),2015-03-27,2015,March,Friday
11885,Baxter State Park (Me),2015-03-27,2015,March,Friday
11924,Puerto Rico,2015-03-27,2015,March,Friday
11925,Iowa,2015-03-27,2015,March,Friday
11926,Iowa,2015-03-27,2015,March,Friday
11928,ARCTIC OCEAN,2015-03-27,2015,March,Friday
11929,Kansas City (Mo),2015-03-27,2015,March,Friday
11930,New Hampshire,2015-03-27,2015,March,Friday
11932,ALASKA,2015-03-27,2015,March,Friday
11936,Jackson Hole (Wyo),2015-03-27,2015,March,Friday
11937,Delaware,2015-03-27,2015,March,Friday
11939,Texas,2015-03-27,2015,March,Friday
11941,Harris County (Tex),2015-03-27,2015,March,Friday
11944,Maryland,2015-03-27,2015,March,Friday
11949,United States,2015-03-27,2015,March,Friday
11950,Washington (DC),2015-03-27,2015,March,Friday
11951,California,2015-03-27,2015,March,Friday
11952,Black Rock Desert (Nev),2015-03-27,2015,March,Friday
11962,Iowa,2015-03-27,2015,March,Friday
11966,Mexico,2015-03-27,2015,March,Friday
11967,China,2015-03-27,2015,March,Friday
11974,Harris County (Tex),2015-03-27,2015,March,Friday
11976,Overland Park (Kan),2015-03-28,2015,March,Saturday
11977,Georgia,2015-03-28,2015,March,Saturday
11978,Michigan,2015-03-28,2015,March,Saturday
11980,ARCTIC REGIONS,2015-03-28,2015,March,Saturday
11983,Iran,2015-03-28,2015,March,Saturday
11985,Rowan County (Ky),2015-03-28,2015,March,Saturday
11986,Japan,2015-03-28,2015,March,Saturday
11987,California,2015-03-28,2015,March,Saturday
11991,California,2015-03-28,2015,March,Saturday
11992,New Orleans (La),2015-03-28,2015,March,Saturday
11993,Iowa,2015-03-28,2015,March,Saturday
11994,Denali National Park (Alaska),2015-03-28,2015,March,Saturday
11998,San Antonio (Tex),2015-03-28,2015,March,Saturday
11999,Europe,2015-03-28,2015,March,Saturday
12000,ALASKA,2015-03-28,2015,March,Saturday
12001,Silicon Valley (Calif),2015-03-28,2015,March,Saturday
12002,Australia,2015-03-28,2015,March,Saturday
12004,Louisiana,2015-03-29,2015,March,Sunday
12006,Kentucky,2015-03-29,2015,March,Sunday
12008,Minneapolis (Minn),2015-03-29,2015,March,Sunday
12010,Brooklyn (NYC),2015-03-29,2015,March,Sunday
12012,Portugal,2015-03-29,2015,March,Sunday
12017,California,2015-03-29,2015,March,Sunday
12022,United States,2015-03-29,2015,March,Sunday
12026,Illinois,2015-03-29,2015,March,Sunday
12027,Carson City (Nev),2015-03-29,2015,March,Sunday
12028,Hillsboro (Mo),2015-03-29,2015,March,Sunday
12029,Ithaca (NY),2015-03-29,2015,March,Sunday
12031,Brazil,2015-03-29,2015,March,Sunday
12032,Iowa,2015-03-29,2015,March,Sunday
12034,New York City,2015-03-29,2015,March,Sunday
12036,Miami (Fla),2015-03-29,2015,March,Sunday
12042,San Antonio (Tex),2015-03-29,2015,March,Sunday
12044,ALASKA,2015-03-29,2015,March,Sunday
12045,Silicon Valley (Calif),2015-03-29,2015,March,Sunday
12046,Rowan County (Ky),2015-03-29,2015,March,Sunday
12048,Mount Denali (Alaska),2015-03-29,2015,March,Sunday
12049,China,2015-03-29,2015,March,Sunday
12050,Puerto Rico,2015-03-29,2015,March,Sunday
12052,ANCHORAGE (ALASKA),2015-03-29,2015,March,Sunday
12057,Florida,2015-03-29,2015,March,Sunday
12061,Silicon Valley (Calif),2015-03-29,2015,March,Sunday
12064,Puerto Rico,2015-03-29,2015,March,Sunday
12065,Baltimore (Md),2015-03-29,2015,March,Sunday
12072,United States,2015-03-29,2015,March,Sunday
12073,Oregon,2015-03-29,2015,March,Sunday
12075,Rowan County (Ky),2015-03-29,2015,March,Sunday
12077,AFRICA,2015-03-30,2015,March,Monday
12086,Europe,2015-03-30,2015,March,Monday
12087,Marin County (Calif),2015-03-30,2015,March,Monday
12088,Vermont,2015-03-30,2015,March,Monday
12097,Manhattan (NYC),2015-03-30,2015,March,Monday
12098,Mexico,2015-03-30,2015,March,Monday
12103,South Carolina,2015-03-30,2015,March,Monday
12104,United States,2015-03-30,2015,March,Monday
12105,San Francisco (Calif),2015-03-30,2015,March,Monday
12108,Denver (Colo),2015-03-30,2015,March,Monday
12109,Kentucky,2015-03-30,2015,March,Monday
12113,Virginia,2015-03-30,2015,March,Monday
12114,California,2015-03-30,2015,March,Monday
12115,San Antonio (Tex),2015-03-30,2015,March,Monday
12118,ARCTIC REGIONS,2015-03-30,2015,March,Monday
12120,Durham (NC),2015-03-30,2015,March,Monday
12122,California,2015-03-30,2015,March,Monday
12123,Detroit (Mich),2015-03-30,2015,March,Monday
12124,Fox Lake (Ill),2015-03-30,2015,March,Monday
12127,Basel (Switzerland),2015-03-30,2015,March,Monday
12130,Springfield (Mass),2015-03-30,2015,March,Monday
12131,Europe,2015-03-30,2015,March,Monday
12133,Libya,2015-03-30,2015,March,Monday
12136,Stockholm (Sweden),2015-03-30,2015,March,Monday
12139,Texas,2015-03-30,2015,March,Monday
12145,Iran,2015-03-30,2015,March,Monday
12147,Rowan County (Ky),2015-03-30,2015,March,Monday
12149,South Carolina,2015-03-30,2015,March,Monday
12150,Mount Denali (Alaska),2015-03-30,2015,March,Monday
12153,Manhattan (NYC),2015-03-30,2015,March,Monday
12156,Manhattan (NYC),2015-03-30,2015,March,Monday
12158,Washington (DC),2015-03-30,2015,March,Monday
12159,ARIZONA,2015-03-30,2015,March,Monday
12160,Silicon Valley (Calif),2015-03-30,2015,March,Monday
12161,Kentucky,2015-03-30,2015,March,Monday
12165,Iran,2015-03-30,2015,March,Monday
12166,San Francisco Bay Area (Calif),2015-03-30,2015,March,Monday
12170,Santa Clara County (Calif),2015-03-30,2015,March,Monday
12174,Kentucky,2015-03-30,2015,March,Monday
12175,Estes Park (Colo),2015-03-30,2015,March,Monday
12176,Sacramento (Calif),2015-03-30,2015,March,Monday
12178,Illinois,2015-03-30,2015,March,Monday
12180,California,2015-03-30,2015,March,Monday
12181,Colorado,2015-03-30,2015,March,Monday
12183,Europe,2015-03-30,2015,March,Monday
12187,Frankfurt (Germany),2015-03-30,2015,March,Monday
12189,Attwater Prairie Chicken National Wildlife Refuge (Tex),2015-03-30,2015,March,Monday
12191,Rowan County (Ky),2015-03-30,2015,March,Monday
12197,Baltimore (Md),2015-03-30,2015,March,Monday
12198,Bowdon (Ga),2015-03-30,2015,March,Monday
12200,Westchester County (NY),2015-03-30,2015,March,Monday
12201,Silicon Valley (Calif),2015-03-30,2015,March,Monday
12202,Libya,2015-03-30,2015,March,Monday
