nid,glocation,pub_date,year,month,weekday
21869,Silicon Valley (Calif),2016-02-24,2016,February,Wednesday
21871,ALABAMA,2016-02-24,2016,February,Wednesday
21874,Great Britain,2016-02-24,2016,February,Wednesday
21878,Georgia,2016-02-24,2016,February,Wednesday
21884,Mexico,2016-02-24,2016,February,Wednesday
21886,Washington (DC),2016-02-24,2016,February,Wednesday
21887,Texas,2016-02-24,2016,February,Wednesday
21892,Pennsylvania,2016-02-24,2016,February,Wednesday
21893,California,2016-02-24,2016,February,Wednesday
21904,Virginia Beach (Va),2016-02-24,2016,February,Wednesday
21905,Gulfport (Miss),2016-02-24,2016,February,Wednesday
21907,Oklahoma,2016-02-24,2016,February,Wednesday
21909,Brooklyn (NYC),2016-02-24,2016,February,Wednesday
21910,Florida,2016-02-24,2016,February,Wednesday
21920,Puerto Rico,2016-02-25,2016,February,Thursday
21923,Houston (Tex),2016-02-25,2016,February,Thursday
21925,Malheur National Wildlife Refuge (Oregon),2016-02-25,2016,February,Thursday
21928,Taiwan,2016-02-25,2016,February,Thursday
21930,"Far East, South and Southeast Asia and Pacific Areas",2016-02-25,2016,February,Thursday
21931,Ireland,2016-02-25,2016,February,Thursday
21933,China,2016-02-25,2016,February,Thursday
21934,Florida,2016-02-25,2016,February,Thursday
21935,Houston (Tex),2016-02-25,2016,February,Thursday
21936,China,2016-02-25,2016,February,Thursday
21940,APPALACHIAN REGION,2016-02-25,2016,February,Thursday
21942,Japan,2016-02-25,2016,February,Thursday
21944,South Dakota,2016-02-25,2016,February,Thursday
21945,South Dakota,2016-02-25,2016,February,Thursday
21947,St Louis (Mo),2016-02-25,2016,February,Thursday
21962,Texas,2016-02-25,2016,February,Thursday
21963,Texas,2016-02-25,2016,February,Thursday
21965,"Lower East Side (Manhattan, NY)",2016-02-25,2016,February,Thursday
21968,South Carolina,2016-02-25,2016,February,Thursday
21972,United States,2016-02-25,2016,February,Thursday
21974,Columbia (Mo),2016-02-25,2016,February,Thursday
21975,China,2016-02-25,2016,February,Thursday
21976,Brazil,2016-02-25,2016,February,Thursday
21977,Mexico,2016-02-25,2016,February,Thursday
21978,ARKANSAS,2016-02-25,2016,February,Thursday
21982,Washington (DC),2016-02-25,2016,February,Thursday
21986,Houston (Tex),2016-02-25,2016,February,Thursday
21990,Florida,2016-02-26,2016,February,Friday
21994,Hesston (Kan),2016-02-26,2016,February,Friday
21995,Colorado,2016-02-26,2016,February,Friday
21996,Puerto Rico,2016-02-26,2016,February,Friday
21997,Louisiana,2016-02-26,2016,February,Friday
21999,California,2016-02-26,2016,February,Friday
22000,South Carolina,2016-02-26,2016,February,Friday
22002,Massachusetts,2016-02-26,2016,February,Friday
22007,Texas,2016-02-26,2016,February,Friday
22010,Shanghai (China),2016-02-26,2016,February,Friday
22012,Texas,2016-02-26,2016,February,Friday
22014,London (England),2016-02-26,2016,February,Friday
22015,Great Britain,2016-02-26,2016,February,Friday
22019,San Bernardino (Calif),2016-02-26,2016,February,Friday
22020,Philippines,2016-02-26,2016,February,Friday
22021,Texas,2016-02-26,2016,February,Friday
22025,Belgium,2016-02-26,2016,February,Friday
22029,Hesston (Kan),2016-02-26,2016,February,Friday
22031,Harrisburg (Pa),2016-02-26,2016,February,Friday
22038,San Francisco (Calif),2016-02-26,2016,February,Friday
22039,Dominican Republic,2016-02-26,2016,February,Friday
22040,Jacksonville (Fla),2016-02-26,2016,February,Friday
22044,Dallas (Tex),2016-02-26,2016,February,Friday
22048,South Carolina,2016-02-26,2016,February,Friday
22050,New Jersey,2016-02-26,2016,February,Friday
22051,Syria,2016-02-26,2016,February,Friday
22058,Texas,2016-02-26,2016,February,Friday
22059,Charleston (SC),2016-02-26,2016,February,Friday
22063,Nashville (Tenn),2016-02-26,2016,February,Friday
22065,Oahu (Hawaii),2016-02-27,2016,February,Saturday
22069,Detroit (Mich),2016-02-27,2016,February,Saturday
22073,Austin (Tex),2016-02-27,2016,February,Saturday
22076,South Carolina,2016-02-27,2016,February,Saturday
22078,China,2016-02-27,2016,February,Saturday
22079,United States,2016-02-27,2016,February,Saturday
22089,Wisconsin,2016-02-27,2016,February,Saturday
22092,Rio de Janeiro (Brazil),2016-02-27,2016,February,Saturday
22094,Bentonville (Ark),2016-02-28,2016,February,Sunday
22097,ANAHEIM (CALIF),2016-02-28,2016,February,Sunday
22098,Benghazi (Libya),2016-02-28,2016,February,Sunday
22099,Libya,2016-02-28,2016,February,Sunday
22120,United States,2016-02-28,2016,February,Sunday
22125,Europe,2016-02-28,2016,February,Sunday
22131,Massachusetts,2016-02-28,2016,February,Sunday
22132,Massachusetts,2016-02-28,2016,February,Sunday
22133,Nashville (Tenn),2016-02-28,2016,February,Sunday
22136,United States,2016-02-29,2016,February,Monday
22137,United States,2016-02-29,2016,February,Monday
22138,Burlington (Vt),2016-02-29,2016,February,Monday
22140,Ohio,2016-02-29,2016,February,Monday
22142,China,2016-02-29,2016,February,Monday
22143,Austin (Tex),2016-02-29,2016,February,Monday
22145,New Jersey,2016-02-29,2016,February,Monday
22146,Chicago (Ill),2016-02-29,2016,February,Monday
22147,ANAHEIM (CALIF),2016-02-29,2016,February,Monday
22148,ARKANSAS,2016-02-29,2016,February,Monday
22150,United States,2016-02-29,2016,February,Monday
22151,Texas,2016-02-29,2016,February,Monday
22152,Detroit (Mich),2016-02-29,2016,February,Monday
22157,United States,2016-02-29,2016,February,Monday
22161,China,2016-02-29,2016,February,Monday
22166,Southern States (US),2016-02-29,2016,February,Monday
22168,Florida,2016-02-29,2016,February,Monday
22169,Great Britain,2016-02-29,2016,February,Monday
22175,United Arab Emirates,2016-02-29,2016,February,Monday
22178,ARGENTINA,2016-02-29,2016,February,Monday
22188,Oklahoma,2016-02-29,2016,February,Monday
22190,ARGENTINA,2016-02-29,2016,February,Monday
22191,Boston (Mass),2016-02-29,2016,February,Monday
22193,South Carolina,2016-02-29,2016,February,Monday
22194,United States,2016-02-29,2016,February,Monday
22195,Minnesota,2016-02-29,2016,February,Monday
22197,ARIZONA,2016-02-29,2016,February,Monday
22199,AFGHANISTAN,2016-02-29,2016,February,Monday
22205,North Carolina,2016-02-29,2016,February,Monday
22206,Texas,2016-02-29,2016,February,Monday
22210,California,2016-03-01,2016,March,Tuesday
22211,Pennsylvania,2016-03-01,2016,March,Tuesday
22216,California,2016-03-01,2016,March,Tuesday
22218,Great Britain,2016-03-01,2016,March,Tuesday
22221,North Korea,2016-03-01,2016,March,Tuesday
22223,United States,2016-03-01,2016,March,Tuesday
22224,Maryland,2016-03-01,2016,March,Tuesday
22229,Great Britain,2016-03-01,2016,March,Tuesday
22230,United States,2016-03-01,2016,March,Tuesday
22232,Germany,2016-03-01,2016,March,Tuesday
22233,New Hampshire,2016-03-01,2016,March,Tuesday
22234,Reno (Nev),2016-03-01,2016,March,Tuesday
22240,Fairfield (Conn),2016-03-01,2016,March,Tuesday
22241,Sweden,2016-03-01,2016,March,Tuesday
22250,Kazakhstan,2016-03-01,2016,March,Tuesday
22254,Brazil,2016-03-01,2016,March,Tuesday
22256,Seattle (Wash),2016-03-01,2016,March,Tuesday
22257,Canada,2016-03-01,2016,March,Tuesday
22264,ARGENTINA,2016-03-01,2016,March,Tuesday
22265,Manhattan (NYC),2016-03-01,2016,March,Tuesday
22267,South Dakota,2016-03-01,2016,March,Tuesday
22269,Southern States (US),2016-03-02,2016,March,Wednesday
22271,Yosemite National Park (Calif),2016-03-02,2016,March,Wednesday
22272,Oklahoma,2016-03-02,2016,March,Wednesday
22273,Silicon Valley (Calif),2016-03-02,2016,March,Wednesday
22274,Virginia,2016-03-02,2016,March,Wednesday
22277,Johnstown (Pa),2016-03-02,2016,March,Wednesday
22278,Southern States (US),2016-03-02,2016,March,Wednesday
22287,Virginia,2016-03-02,2016,March,Wednesday
22288,Texas,2016-03-02,2016,March,Wednesday
22289,Texas,2016-03-02,2016,March,Wednesday
22291,Tulsa (Okla),2016-03-02,2016,March,Wednesday
22297,Germany,2016-03-02,2016,March,Wednesday
22305,Ireland,2016-03-02,2016,March,Wednesday
22308,Niger Delta (Nigeria),2016-03-02,2016,March,Wednesday
22309,Florida,2016-03-02,2016,March,Wednesday
22313,Brazil,2016-03-02,2016,March,Wednesday
22319,Himalayas,2016-03-02,2016,March,Wednesday
22320,Ohio,2016-03-02,2016,March,Wednesday
22324,Germany,2016-03-02,2016,March,Wednesday
22337,Michigan,2016-03-02,2016,March,Wednesday
22338,Texas,2016-03-02,2016,March,Wednesday
22339,Japan,2016-03-02,2016,March,Wednesday
22340,Hildale (Utah),2016-03-02,2016,March,Wednesday
22341,Portland (Ore),2016-03-02,2016,March,Wednesday
22342,Washington (DC),2016-03-02,2016,March,Wednesday
22351,Puerto Rico,2016-03-03,2016,March,Thursday
22353,Montgomery (Ala),2016-03-03,2016,March,Thursday
22355,Boston (Mass),2016-03-03,2016,March,Thursday
22356,Silicon Valley (Calif),2016-03-03,2016,March,Thursday
22357,Flint (Mich),2016-03-03,2016,March,Thursday
22361,Wisconsin,2016-03-03,2016,March,Thursday
22367,Belgium,2016-03-03,2016,March,Thursday
22369,Indiana,2016-03-03,2016,March,Thursday
22372,South Carolina,2016-03-03,2016,March,Thursday
22375,Virginia,2016-03-03,2016,March,Thursday
22380,United States,2016-03-03,2016,March,Thursday
22382,Massachusetts,2016-03-03,2016,March,Thursday
22384,New York City,2016-03-03,2016,March,Thursday
22385,Canada,2016-03-03,2016,March,Thursday
22386,Flint (Mich),2016-03-03,2016,March,Thursday
22392,Florida,2016-03-03,2016,March,Thursday
22397,United States,2016-03-03,2016,March,Thursday
22399,Detroit (Mich),2016-03-03,2016,March,Thursday
22401,Maine,2016-03-03,2016,March,Thursday
22406,Germany,2016-03-03,2016,March,Thursday
22409,Florida,2016-03-03,2016,March,Thursday
22412,United States,2016-03-03,2016,March,Thursday
22413,Florida,2016-03-03,2016,March,Thursday
22415,Flint (Mich),2016-03-04,2016,March,Friday
22416,Michigan,2016-03-04,2016,March,Friday
22418,Luxembourg,2016-03-04,2016,March,Friday
22419,Washington (DC),2016-03-04,2016,March,Friday
22420,ARGENTINA,2016-03-04,2016,March,Friday
22421,United States,2016-03-04,2016,March,Friday
22425,Nevada,2016-03-04,2016,March,Friday
22435,Detroit (Mich),2016-03-04,2016,March,Friday
22436,Cuba,2016-03-04,2016,March,Friday
22439,Manhattan (NYC),2016-03-04,2016,March,Friday
22441,Great Britain,2016-03-04,2016,March,Friday
22447,St Petersburg (Fla),2016-03-04,2016,March,Friday
22448,United States,2016-03-04,2016,March,Friday
22451,Sagaponack (NY),2016-03-04,2016,March,Friday
22453,Los Angeles (Calif),2016-03-04,2016,March,Friday
22458,China,2016-03-04,2016,March,Friday
22462,Los Angeles (Calif),2016-03-04,2016,March,Friday
22464,Illinois,2016-03-04,2016,March,Friday
22466,Kansas,2016-03-04,2016,March,Friday
22468,Oakland (Calif),2016-03-04,2016,March,Friday
22479,New York City,2016-03-04,2016,March,Friday
22483,New York City,2016-03-04,2016,March,Friday
22486,Detroit (Mich),2016-03-04,2016,March,Friday
22487,Flint (Mich),2016-03-04,2016,March,Friday
22490,France,2016-03-04,2016,March,Friday
22492,Kansas,2016-03-04,2016,March,Friday
22493,Louisiana,2016-03-04,2016,March,Friday
22494,California,2016-03-04,2016,March,Friday
22496,Ohio,2016-03-04,2016,March,Friday
22498,Israel,2016-03-05,2016,March,Saturday
22501,Cambridge (Mass),2016-03-05,2016,March,Saturday
22503,Texas,2016-03-05,2016,March,Saturday
22505,Michigan,2016-03-05,2016,March,Saturday
22511,ALABAMA,2016-03-05,2016,March,Saturday
22513,Florida,2016-03-05,2016,March,Saturday
22516,Kentucky,2016-03-05,2016,March,Saturday
22518,Cuba,2016-03-05,2016,March,Saturday
22521,Maryland,2016-03-05,2016,March,Saturday
22538,Flint (Mich),2016-03-06,2016,March,Sunday
22541,Ohio,2016-03-06,2016,March,Sunday
22544,Flint (Mich),2016-03-06,2016,March,Sunday
22547,Ohio,2016-03-06,2016,March,Sunday
22548,Michigan,2016-03-06,2016,March,Sunday
22549,Midwestern States (US),2016-03-06,2016,March,Sunday
22550,Guantanamo Bay Naval Base (Cuba),2016-03-06,2016,March,Sunday
22552,Europe,2016-03-06,2016,March,Sunday
22553,New York State,2016-03-06,2016,March,Sunday
22554,Flint (Mich),2016-03-07,2016,March,Monday
22555,ANCHORAGE (ALASKA),2016-03-07,2016,March,Monday
22558,United States,2016-03-07,2016,March,Monday
22563,Michigan,2016-03-07,2016,March,Monday
22564,Silicon Valley (Calif),2016-03-07,2016,March,Monday
22566,Michigan,2016-03-07,2016,March,Monday
22570,Flint (Mich),2016-03-07,2016,March,Monday
22571,Flint (Mich),2016-03-07,2016,March,Monday
22572,South Africa,2016-03-07,2016,March,Monday
22573,Great Britain,2016-03-07,2016,March,Monday
22575,Austin (Tex),2016-03-07,2016,March,Monday
22576,Flint (Mich),2016-03-07,2016,March,Monday
22578,China,2016-03-07,2016,March,Monday
22583,California,2016-03-07,2016,March,Monday
22588,London (England),2016-03-07,2016,March,Monday
22592,South Carolina,2016-03-07,2016,March,Monday
22593,Colorado,2016-03-07,2016,March,Monday
22596,ALABAMA,2016-03-07,2016,March,Monday
22597,Mexico,2016-03-07,2016,March,Monday
22598,Malawi,2016-03-07,2016,March,Monday
22604,Florida,2016-03-07,2016,March,Monday
22606,Michigan,2016-03-07,2016,March,Monday
22613,Oklahoma,2016-03-07,2016,March,Monday
22614,Israel,2016-03-07,2016,March,Monday
22616,New York State,2016-03-07,2016,March,Monday
22617,Egypt,2016-03-07,2016,March,Monday
22618,Florida,2016-03-07,2016,March,Monday
22624,Mexico,2016-03-07,2016,March,Monday
22625,Greensboro (NC),2016-03-07,2016,March,Monday
22626,California,2016-03-07,2016,March,Monday
22629,New York City,2016-03-07,2016,March,Monday
22630,Japan,2016-03-07,2016,March,Monday
22631,Rhode Island,2016-03-07,2016,March,Monday
22634,Iran,2016-03-07,2016,March,Monday
22636,Nashville (Tenn),2016-03-07,2016,March,Monday
22637,Florida,2016-03-07,2016,March,Monday
22639,Hildale (Utah),2016-03-08,2016,March,Tuesday
22641,North Carolina,2016-03-08,2016,March,Tuesday
22642,Palm Beach (Fla),2016-03-08,2016,March,Tuesday
22645,Guantanamo Bay Naval Base (Cuba),2016-03-08,2016,March,Tuesday
22648,"Abraham Lake (Alberta, Canada)",2016-03-08,2016,March,Tuesday
22649,Michigan,2016-03-08,2016,March,Tuesday
22652,Ohio,2016-03-08,2016,March,Tuesday
22656,Mississippi,2016-03-08,2016,March,Tuesday
22657,Garden State Parkway (NJ),2016-03-08,2016,March,Tuesday
22658,Frankfurt (Germany),2016-03-08,2016,March,Tuesday
22665,Great Britain,2016-03-08,2016,March,Tuesday
22672,Baltimore (Md),2016-03-08,2016,March,Tuesday
22675,San Francisco (Calif),2016-03-08,2016,March,Tuesday
22676,Hawaii,2016-03-08,2016,March,Tuesday
22677,Michigan,2016-03-08,2016,March,Tuesday
22682,Oregon,2016-03-08,2016,March,Tuesday
22687,United States,2016-03-08,2016,March,Tuesday
22691,Indonesia,2016-03-08,2016,March,Tuesday
22693,Florida,2016-03-08,2016,March,Tuesday
22695,New York City,2016-03-09,2016,March,Wednesday
22696,Hawaii,2016-03-09,2016,March,Wednesday
22700,Missouri,2016-03-09,2016,March,Wednesday
22704,Ohio,2016-03-09,2016,March,Wednesday
22706,United States,2016-03-09,2016,March,Wednesday
22707,Ferguson (Mo),2016-03-09,2016,March,Wednesday
22708,Michigan,2016-03-09,2016,March,Wednesday
22709,Florida,2016-03-09,2016,March,Wednesday
22712,Mississippi,2016-03-09,2016,March,Wednesday
22713,Ohio,2016-03-09,2016,March,Wednesday
22714,Cuba,2016-03-09,2016,March,Wednesday
22717,Seattle (Wash),2016-03-09,2016,March,Wednesday
22719,Mississippi,2016-03-09,2016,March,Wednesday
22720,Idaho,2016-03-09,2016,March,Wednesday
22730,Silicon Valley (Calif),2016-03-09,2016,March,Wednesday
22731,Baltimore (Md),2016-03-09,2016,March,Wednesday
22733,Ohio,2016-03-09,2016,March,Wednesday
22734,Miami (Fla),2016-03-09,2016,March,Wednesday
22736,Maine,2016-03-09,2016,March,Wednesday
22740,Missouri,2016-03-09,2016,March,Wednesday
22742,California,2016-03-09,2016,March,Wednesday
22743,Florida,2016-03-09,2016,March,Wednesday
22755,China,2016-03-09,2016,March,Wednesday
22763,Florida,2016-03-09,2016,March,Wednesday
22764,Michigan,2016-03-09,2016,March,Wednesday
22766,Florida,2016-03-09,2016,March,Wednesday
22772,Kansas,2016-03-10,2016,March,Thursday
22773,Louisiana,2016-03-10,2016,March,Thursday
22776,Central America,2016-03-10,2016,March,Thursday
22777,Michigan,2016-03-10,2016,March,Thursday
22779,Europe,2016-03-10,2016,March,Thursday
22781,Wilkinsburg (Pa),2016-03-10,2016,March,Thursday
22782,North Carolina,2016-03-10,2016,March,Thursday
22784,Washington (DC),2016-03-10,2016,March,Thursday
22787,Florida,2016-03-10,2016,March,Thursday
22792,Florida,2016-03-10,2016,March,Thursday
22802,New York State,2016-03-10,2016,March,Thursday
22810,Florida,2016-03-10,2016,March,Thursday
22811,United States,2016-03-10,2016,March,Thursday
22823,Fayetteville (NC),2016-03-10,2016,March,Thursday
22824,New York City,2016-03-10,2016,March,Thursday
22825,North Carolina,2016-03-10,2016,March,Thursday
22829,Seattle (Wash),2016-03-10,2016,March,Thursday
22830,Canada,2016-03-10,2016,March,Thursday
22834,Florida,2016-03-10,2016,March,Thursday
22835,China,2016-03-10,2016,March,Thursday
22836,California,2016-03-10,2016,March,Thursday
22837,Florida,2016-03-10,2016,March,Thursday
22838,California,2016-03-10,2016,March,Thursday
22842,Puerto Rico,2016-03-10,2016,March,Thursday
22849,Florida,2016-03-11,2016,March,Friday
